GeneSymbol,Platform,TCGA.05.4390.01,TCGA.05.4417.01,TCGA.05.4433.01,TCGA.44.5644.01,TCGA.44.6145.01
ABRAXAS1,geneExp,-0.279357265,-0.150224104,-0.15146482,-0.269450572,-0.225672681
ABRAXAS2,geneExp,-0.214287441,-0.108274011,-0.105879948,-0.189651452,-0.167850772
ABT1,geneExp,-0.045742749,-0.099507574,-0.091722519,0.008318901,-0.148822214
ABTB1,geneExp,-0.247911605,-0.126264281,-0.077255066,-0.171381875,-0.138741602
ABTB2,geneExp,-0.256812119,-0.158661988,-0.122104164,-0.178120657,-0.243625212
ACAA1,geneExp,0.09878467,-0.091350973,0.04602828,-0.165391842,-0.108046732
ACAA2,geneExp,-0.023279538,-0.0794591,-0.047700135,-0.183511669,-0.15063446
ACACA,geneExp,-0.089256395,0.050665368,0.103691402,-0.197138982,0.090960278
ACACB,geneExp,-0.297924041,-0.161253809,-0.138121702,-0.101298584,-0.222218076
ACAD10,geneExp,-0.205810758,-0.13106676,-0.133988139,-0.088270269,-0.190843609
ACAD11,geneExp,-0.269244586,-0.159043138,-0.156326917,-0.218852825,-0.220083039
ACAD8,geneExp,-0.241695382,-0.050872885,-0.145665435,-0.165391842,-0.179290559
ACAD9,geneExp,-0.119917945,-0.089290476,-0.092756938,-0.121970146,-0.064552881
ACADM,geneExp,-0.150288499,-0.095772314,-0.091929198,-0.133944223,-0.086526333
ACADS,geneExp,-0.240988983,-0.115744544,-0.1277878,-0.187554956,-0.172721174
ACADSB,geneExp,-0.096179017,-0.056666363,-0.098852906,-0.202679767,-0.175892612
ACADVL,geneExp,0.633520595,0.228659177,0.164143655,1.272512334,0.219285241
ACAP1,geneExp,-0.287469466,-0.133811034,-0.152175785,-0.276956072,-0.177704858
ACAP2,geneExp,-0.154668114,-0.065661486,0.008516247,-0.147571514,-0.005088649
ACAP3,geneExp,-0.124975711,-0.12519477,-0.089116308,0.182386048,-0.131941173
ACAT1,geneExp,-0.075269867,-0.054989296,-0.123860928,-0.053378362,-0.147689566
ACAT2,geneExp,-0.226103938,-0.152060474,-0.107424868,-0.255377004,-0.153427577
ACBD3,geneExp,0.000172597,0.152813458,0.127666042,0.000681621,0.123467394
ACBD4,geneExp,-0.227850139,-0.159500521,-0.152899168,-0.258836245,-0.239094598
ACBD5,geneExp,-0.131922356,-0.060554089,0.070932969,-0.171232125,-0.014149857
ACBD6,geneExp,-0.190976569,-0.098135437,-0.147628877,-0.195940985,-0.201377273
ACBD7,geneExp,-0.28535029,-0.173755518,-0.1651965,-0.274110828,-0.256877244
ACCS,geneExp,-0.288034559,-0.16239726,-0.152589143,-0.214510061,-0.230939513
ACD,geneExp,-0.235620422,-0.153249661,-0.145148744,-0.19204747,-0.19333545
ACE,geneExp,-0.117935828,0.062023626,0.162181238,-0.086024001,-0.106687557
ACER2,geneExp,-0.291707797,-0.168495656,-0.044083263,-0.282646606,-0.253252753
ACER3,geneExp,-0.254692965,-0.131981514,-0.126237715,-0.227388626,-0.195260959
ACHE,geneExp,0.006388841,0.081614706,0.025153822,-0.084526504,-0.251893578
ACIN1,geneExp,0.424006681,0.088704088,0.195456375,0.349750375,0.116218413
ACKR2___ACKR4,geneExp,-0.290153736,-0.105529738,-0.169743408,-0.251198965,-0.252120105
ACKR3,geneExp,-0.238304714,-0.10377645,-0.164989821,-0.227238876,-0.143045689
ACKR4___CX3CR1,geneExp,-0.303716433,-0.176271107,-0.133264769,-0.287887869,-0.231279302
ACLY,geneExp,0.860414516,0.296964225,0.253429521,0.677105264,0.509135487
ACO1,geneExp,0.147666877,0.19977108,-0.05596725,-0.092014034,0.31114788
ACO2,geneExp,0.068258719,0.176108556,0.053011933,0.138137734,0.055973782
ACOT1,geneExp,-0.083463981,-0.117650297,-0.139878453,-0.241315417,-0.234563985
ACOT11,geneExp,-0.277297438,-0.1635407,-0.103735672,-0.267671545,-0.230137581
ACOT13,geneExp,-0.210574652,-0.098439588,-0.109104119,-0.134833736,-0.077009795
ACOT2,geneExp,-0.135454309,-0.141205334,-0.145872113,-0.252696484,-0.239434406
ACOT4,geneExp,-0.269809701,-0.160643973,-0.163646415,-0.284144103,-0.243058878
ACOT7,geneExp,-0.153820452,-0.112847805,-0.068367915,-0.13529197,-0.146443654
ACOT8,geneExp,-0.195173932,-0.139938404,-0.129724371,-0.178406667,-0.178803529
ACOT9,geneExp,-0.174023203,-0.106673189,-0.104846566,-0.225741357,-0.09400184
ACOX1,geneExp,0.027156707,0.049293231,0.165488087,0.03188365,0.107440371
ACOX2,geneExp,-0.211744434,-0.161177576,-0.167573287,-0.272463559,-0.249741526
ACOX3,geneExp,-0.235479138,-0.134420882,-0.122827534,-0.261831262,-0.179630366
ACP1,geneExp,0.078299351,0.054553094,0.054708752,0.149084505,0.241036702
ACP2,geneExp,0.105848577,0.050665368,-0.022485435,0.110748332,0.019829715
ACP5,geneExp,0.060215777,0.121864108,0.452356968,-0.055774379,0.077481702
ACP6,geneExp,-0.261615586,-0.163693165,-0.093375937,-0.260184015,-0.239887458
ACPP,geneExp,-0.282807283,-0.165675137,-0.14576878,-0.272014309,-0.237055827
ACRBP,geneExp,-0.297641473,-0.175508806,-0.170260099,-0.285042624,-0.254385402
ACSF2,geneExp,-0.204115413,-0.140595498,-0.130577958,-0.253594983,-0.006561087
ACSF3,geneExp,-0.217254279,-0.140214348,-0.118900649,-0.218553326,-0.191183416
ACSL1,geneExp,0.479952793,0.06621627,0.050058498,-0.100999084,-0.010978437
ACSL3,geneExp,0.254755611,0.158302006,0.164971396,0.080648461,0.074310282
ACSL4,geneExp,0.098502124,0.099833661,0.118158855,0.038418773,0.264822399
ACSL5,geneExp,-0.043623573,0.134594503,0.498032782,0.050398839,0.713579232
ACSM3,geneExp,-0.278217168,-0.14877649,-0.150649471,-0.21466731,-0.240765269
ACSS1,geneExp,-0.167241865,-0.07831566,0.128286078,-0.140383483,-0.202170133
ACSS2,geneExp,-0.125423565,-0.105148587,0.050575201,-0.216007558,-0.068403898
ACSS3,geneExp,-0.255964457,-0.13655532,-0.156206016,-0.279951089,-0.243511949
ACTA2,geneExp,0.989445145,1.409891303,0.000474418,0.337786792,0.790941651
ACTB,geneExp,30.42156598,16.37652199,12.25800337,21.69910072,15.52062925
ACTG1,geneExp,20.28699094,8.89547029,7.95455684,15.47920771,11.80190528
ACTG2,geneExp,-0.220362402,0.001649529,-0.162509688,-0.281448609,-0.223803795
ACTL10,geneExp,-0.28916479,-0.176957175,-0.166126548,-0.244310433,-0.254838472
ACTL6A,geneExp,-0.0203127,-0.098669041,-0.063097637,-0.005907411,-0.028874345
ACTN1,geneExp,1.387805382,0.505224362,0.442436436,0.46595687,0.379786602
ACTN4,geneExp,1.188739008,0.993738455,2.277774121,2.107291317,2.506351454
ACTR10,geneExp,0.18623577,-0.061849993,-0.088725683,-0.088569768,-0.10997224
ACTR1A,geneExp,0.163066181,0.189175123,0.122292418,0.256455722,0.300500953
ACTR1B,geneExp,-0.055349663,-0.033111314,0.056052158,-0.032862539,-0.072028389
ACTR2,geneExp,0.940519163,0.871204207,0.931539601,0.767704423,1.416276713
ACTR3,geneExp,0.755444935,0.713408267,0.473334772,0.38599003,0.922780118
ACTR3B,geneExp,-0.277297438,-0.170096478,-0.166953263,-0.223195589,-0.240906844
ACTR3C,geneExp,-0.277014891,-0.176042409,-0.173463614,-0.275907824,-0.24996807
ACTR5,geneExp,-0.246357544,-0.162625946,-0.159099494,-0.217654828,-0.218593603
ACTR6,geneExp,-0.225165847,-0.131829061,-0.151452416,-0.16000083,-0.1729477
ACTR8,geneExp,-0.213298495,-0.128932322,-0.122827534,-0.205674783,-0.210211973
ACTRT3,geneExp,-0.298489134,-0.171316162,-0.169123372,-0.287438619,-0.25313949
ACVR1,geneExp,-0.197616622,-0.013901373,-0.048423505,0.04111429,-0.069763091
ACVR1B,geneExp,0.243877205,0.005994637,0.021536961,0.365923434,-0.034537607
ACVR2A,geneExp,-0.253704019,-0.147608648,-0.122104164,-0.163445095,-0.215535428
ACVR2B,geneExp,-0.185042893,-0.141586485,-0.146078792,-0.198486752,-0.223917058
ACVRL1,geneExp,-0.222481556,-0.033035081,-0.085935538,-0.203428515,-0.135456919
ACY1,geneExp,-0.010281956,-0.103242835,0.041791383,-0.070150442,-0.197979327
ACYP1,geneExp,-0.280546822,-0.172840752,-0.170776802,-0.257488498,-0.243625212
ACYP2,geneExp,-0.29523975,-0.169105492,-0.159512852,-0.284293853,-0.233884407
ADA,geneExp,-0.217536826,-0.153020975,-0.167159942,-0.260034265,-0.224256865
ADA2,geneExp,-0.050404933,0.085349978,0.343024373,0.017902927,0.171378576
ADAL,geneExp,-0.297358926,-0.171773533,-0.158996161,-0.278453592,-0.237848687
ADAM10,geneExp,-0.07202046,0.07178105,0.146267046,0.02554023,0.163789806
ADAM12,geneExp,-0.095472617,0.182619356,-0.169330051,-0.115674646,0.030929694
ADAM15,geneExp,0.650810195,0.119443049,0.418185882,0.068518667,0.600948281
ADAM17,geneExp,-0.147180377,-0.089216535,-0.102573099,-0.127205441,-0.048809025
ADAM19,geneExp,-0.208212481,-0.043173667,-0.129234552,-0.240117419,-0.132285499
ADAM28,geneExp,-0.238022145,-0.10011741,0.012959823,-0.014742712,-0.163320159
ADAM33,geneExp,-0.302021087,-0.174365354,-0.174186984,-0.27960367,-0.253252753
ADAM6,geneExp,26.50520626,45.19678234,0.566361513,10.19742311,67.06586202
ADAM8,geneExp,-0.151701276,-0.101032176,0.073929793,-0.218403576,0.035347044
ADAM9,geneExp,1.010310497,0.445231415,1.143384417,0.173344115,0.429283504
ADAMTS1,geneExp,-0.183206263,0.134518271,-0.091102482,-0.235475155,-0.193448714
ADAMTS10,geneExp,-0.290718851,-0.1569087,-0.173670293,-0.278004343,-0.234224196
ADAMTS13,geneExp,-0.301738541,-0.17680471,-0.172946923,-0.282646606,-0.25710377
ADAMTS14,geneExp,-0.283372398,-0.146846359,-0.163956427,-0.282197357,-0.24872214
ADAMTS17,geneExp,-0.302162372,-0.176042409,-0.161062936,-0.289684888,-0.256084384
ADAMTS2,geneExp,-0.212874665,-0.077858277,-0.160339567,-0.268869543,-0.179403822
ADAMTS3,geneExp,-0.276873607,-0.171392383,-0.173980305,-0.289235638,-0.255291525
ADAMTS4,geneExp,-0.252149957,0.069570379,-0.158892828,-0.221698092,-0.218933392
ADAMTS5,geneExp,-0.282383452,-0.118793748,-0.172533566,-0.256889499,-0.242039493
ADAMTS6,geneExp,-0.29410952,-0.174289122,-0.171086814,-0.267821295,-0.254158876
ADAMTS7,geneExp,-0.271363762,-0.126797884,-0.167573287,-0.270067541,-0.216894621
ADAMTS8,geneExp,-0.303151318,-0.162549713,-0.153209179,-0.289085889,-0.248042562
ADAMTS9,geneExp,-0.169926134,-0.105072355,-0.111873608,-0.211515044,-0.230259916
ADAMTSL1,geneExp,-0.302021087,-0.166666136,-0.173463614,-0.288936139,-0.252233368
ADAMTSL2,geneExp,-0.272635254,-0.13655532,-0.142668611,-0.209268799,-0.20126401
ADAMTSL3,geneExp,-0.300890879,-0.159348056,-0.159512852,-0.278753091,-0.237848687
ADAMTSL4,geneExp,-0.233218699,-0.129161008,-0.102159742,-0.245807953,-0.20250994
ADAMTSL5,geneExp,-0.296793811,-0.176652257,-0.167366621,-0.257338748,-0.245097668
ADAP1,geneExp,-0.185545827,-0.121692011,0.136449847,-0.164619133,-0.181129986
ADAP2,geneExp,-0.243390706,-0.122452776,-0.136674951,-0.259135744,-0.186652803
ADAR,geneExp,1.535017093,1.048438762,1.030021604,1.602564249,2.210265964
ADARB1,geneExp,-0.259355126,-0.101489547,-0.133471448,-0.2471557,-0.186426277
ADAT1,geneExp,-0.270233532,-0.148370949,-0.130371279,-0.260184015,-0.196620134
ADAT2,geneExp,-0.290012451,-0.167047286,-0.161889651,-0.243861184,-0.240113984
ADAT3,geneExp,-0.290860135,-0.17306945,-0.172533566,-0.273661556,-0.252006841
ADCK1,geneExp,-0.244379652,-0.158128384,-0.149798998,-0.255841228,-0.241359914
ADCK2,geneExp,-0.116523051,-0.128627404,-0.092342555,-0.169435129,-0.138741602
ADCK5,geneExp,-0.162297135,-0.15134392,-0.157446076,-0.122712927,-0.240000721
ADCY1,geneExp,-0.297500188,-0.165598917,-0.171913529,-0.282946106,-0.251327245
ADCY3,geneExp,-0.089982548,-0.102940964,-0.05330317,-0.233356186,0.025798789
ADCY4,geneExp,-0.290577566,-0.155307878,-0.160029555,-0.258087496,-0.231958898
ADCY6,geneExp,0.047924572,-0.090283754,0.115988746,0.126921413,0.002386858
ADCY7,geneExp,-0.021301646,0.023527511,-0.015148369,-0.065358428,-0.097286541
ADCY9,geneExp,-0.09405984,-0.064594267,-0.09223921,-0.197737981,-0.121298764
ADD1,geneExp,0.575456745,0.309008552,0.483978687,0.212878286,0.428943714
ADD3,geneExp,-0.246781375,-0.059105719,0.327936896,0.41788692,0.319642773
ADGRA2,geneExp,-0.140540302,0.016514362,-0.126857752,-0.194143966,-0.046317184
ADGRA3,geneExp,-0.142659478,-0.130838074,-0.12179414,-0.169285356,-0.204095641
ADGRB2,geneExp,-0.285915405,-0.167657122,-0.173773626,-0.242663186,-0.241812966
ADGRD1,geneExp,-0.167524412,-0.072293497,-0.153932549,0.117786613,-0.226635426
ADGRE2,geneExp,-0.255823173,-0.130456924,-0.137294987,-0.220649844,-0.154825266
ADGRE5,geneExp,-0.020595269,0.063471996,0.157220972,0.068518667,0.099341908
ADGRF5,geneExp,0.338816042,0.209604748,0.125599267,0.124076146,-0.037482502
ADGRG1,geneExp,0.466107549,0.378682702,0.368755776,1.15406108,0.449218184
ADGRG2,geneExp,-0.303716433,-0.172916985,-0.160649579,-0.289385388,-0.255404788
ADGRG5,geneExp,-0.297924041,-0.162930864,-0.170983481,-0.284443603,-0.242492563
ADGRG6,geneExp,-0.091093002,-0.102023163,0.176648692,-0.253445233,-0.182235453
ADGRL1,geneExp,-0.123027483,-0.126188048,-0.13140466,-0.115375124,-0.213723183
ADGRL2,geneExp,-0.264582424,0.013236472,-0.089552398,-0.122413405,-0.143951812
ADGRL4,geneExp,-0.246640112,-0.064441814,-0.152589143,-0.239817919,-0.188691574
ADGRV1,geneExp,-0.203550298,-0.164379233,-0.165919869,-0.089168767,-0.238754809
ADH5,geneExp,0.014582956,0.07734583,0.111338492,0.095473772,0.21102141
ADHFE1,geneExp,-0.303151318,-0.172840752,-0.171293493,-0.28728887,-0.254951736
ADI1,geneExp,0.672797304,0.121025575,0.068556169,0.084541975,0.16752756
ADIPOR1,geneExp,0.251506227,0.306645428,0.326283465,0.635923847,0.912472979
ADIPOR2,geneExp,0.011898686,0.108066494,0.195973078,0.24043239,0.293705024
ADIRF,geneExp,-0.291435138,-0.154397683,-0.001520022,-0.288936139,-0.131323865
ADK,geneExp,-0.168654642,-0.104081368,-0.145148744,-0.245358704,-0.156864055
ADM,geneExp,-0.21273338,-0.166437438,-0.152175785,-0.237571651,-0.061154935
ADM2,geneExp,-0.170208703,-0.102023163,-0.096062749,-0.126606442,-0.230939513
ADM5,geneExp,-0.301738541,-0.176347327,-0.172843578,-0.285342124,-0.256424174
ADNP,geneExp,0.180443378,0.008738911,0.075893235,0.115390618,0.118710255
ADNP2,geneExp,-0.176001095,-0.107969093,-0.099679609,-0.192646469,-0.162414036
ADO,geneExp,-0.126129943,-0.098516588,-0.0975095,-0.195042486,-0.156637511
ADORA1,geneExp,-0.280970675,-0.166208753,-0.170880135,-0.28863664,-0.233657863
ADORA2A,geneExp,-0.282948567,-0.153710091,-0.155069276,-0.236673153,-0.223803795
ADORA2B,geneExp,-0.26557137,-0.17459404,-0.151245737,-0.268570044,-0.236942564
ADORA3,geneExp,-0.251302274,-0.160491508,-0.148662271,-0.281897858,-0.192655854
ADPGK,geneExp,-0.095452841,-0.041987528,-0.00258959,-0.08003399,0.012814055
ADPRH,geneExp,-0.280829391,-0.130456924,-0.131921363,-0.274560077,-0.216894621
ADPRHL1,geneExp,-0.297076357,-0.175280108,-0.167573287,-0.27950184,-0.244531334
ADPRHL2,geneExp,-0.122032896,-0.117345379,-0.080871926,-0.114027376,-0.103402856
ADPRM,geneExp,-0.28648052,-0.166589903,-0.167056596,-0.269768041,-0.231619091
ADRA2A,geneExp,-0.260344072,-0.046375324,-0.05359045,-0.204327013,-0.24600379
ADRB2,geneExp,-0.256670857,-0.171849766,-0.157652755,-0.28863664,-0.248948684
ADRM1,geneExp,0.136505902,0.006985624,0.016370004,0.343311093,0.025039906
ADSL,geneExp,-0.023562107,-0.057809815,-0.120037389,-0.112529879,-0.164905878
ADSS,geneExp,-0.163992459,-0.01230055,0.005519423,-0.064310158,-0.018000874
ADSSL1,geneExp,-0.205952043,-0.130990527,-0.168296669,-0.266473525,-0.114276327
AEBP1,geneExp,1.586159738,1.967847801,0.251879436,0.322196249,2.225103698
AEBP2,geneExp,-0.194649784,-0.036008053,-0.101539718,-0.129601436,-0.063420233
AEN,geneExp,-0.077954136,-0.126111816,-0.117247231,-0.121215407,-0.200697695
AES,geneExp,0.995052476,0.426250172,0.64084718,1.251698498,0.915191347
AFAP1,geneExp,-0.046738752,0.000466437,-0.031690862,-0.152993984,-0.011492648
AFAP1L1,geneExp,-0.249748213,-0.124663446,-0.138328369,-0.195341986,-0.21406299
AFAP1L2,geneExp,-0.289447358,-0.146846359,-0.087588955,-0.275907824,-0.212817078
AFDN,geneExp,0.059791924,0.146028994,0.261903314,0.109400585,0.154955124
AFDN-AS1,geneExp,-0.302868771,-0.177643243,-0.173876972,-0.286240622,-0.25789663
AFF1,geneExp,-0.157493668,0.132460065,0.186982582,0.114042848,0.107270468
AFF2,geneExp,-0.302444918,-0.173831739,-0.170260099,-0.288037618,-0.249628263
AFF3,geneExp,-0.21273338,-0.166513671,-0.155792658,-0.283844604,-0.249515
AFF4,geneExp,0.625751705,0.172633235,0.237205304,0.137104461,0.144987793
AFG1L,geneExp,-0.296511242,-0.174136669,-0.170466778,-0.282047607,-0.252006841
AFG3L1P,geneExp,-0.26331091,-0.16537022,-0.147835556,-0.179318654,-0.209758903
AFG3L2,geneExp,0.112388335,-0.037954201,-0.021686616,0.094185924,-0.112843514
AFMID,geneExp,-0.169361019,-0.146465208,-0.12851117,-0.061315141,-0.159808949
AFTPH,geneExp,-0.091093002,0.004470035,0.017610077,0.132162675,0.029117449
AGA,geneExp,-0.061848454,-0.112009284,-0.079735199,-0.114925875,-0.162753843
AGAP1,geneExp,-0.16667675,0.055391615,-0.116420516,-0.15955158,-0.214176253
AGAP2,geneExp,-0.291728988,-0.132470151,-0.159697836,-0.247384829,-0.223715454
AGAP2-AS1,geneExp,-0.288295936,-0.159011885,-0.166044909,-0.193166111,-0.232500309
AGAP3,geneExp,0.193440938,-0.032730163,0.034867675,0.555807258,0.062530705
AGAP4,geneExp,-0.269244586,-0.16796204,-0.150625713,-0.212263793,-0.225049707
AGAP4,geneExp,-0.303010033,-0.176957175,-0.172533566,-0.27171481,-0.24996807
AGAP5,geneExp,-0.300890879,-0.175813724,-0.171293493,-0.272147598,-0.252955996
AGAP6,geneExp,-0.285632837,-0.170858779,-0.166023202,-0.244609933,-0.243058878
AGBL5,geneExp,-0.158621066,-0.098283319,-0.094822688,-0.178415652,-0.0787065
AGER,geneExp,-0.298347872,-0.165675137,0.206513647,-0.269169042,-0.097852857
AGER___MOK,geneExp,-0.291990343,-0.171011232,-0.162716367,-0.252696484,-0.244418071
AGFG1,geneExp,0.136505902,0.057297367,0.073929793,0.132312425,0.131622498
AGFG2,geneExp,-0.113414929,-0.145931593,-0.042946535,0.011164168,-0.078711036
AGGF1,geneExp,-0.209483996,-0.094781316,-0.077461744,-0.213761313,-0.144857935
AGK,geneExp,-0.168372073,-0.136860238,-0.129957921,-0.178569906,-0.14542425
AGL,geneExp,-0.212592096,-0.126416734,-0.127374442,-0.22274634,-0.132058955
AGMAT,geneExp,-0.284078775,-0.171087465,-0.161682973,-0.282347107,-0.250534385
AGO1,geneExp,-0.203126467,-0.082889454,-0.039639687,0.107304066,-0.057643708
AGO2,geneExp,-0.190411454,-0.128246254,-0.132438054,-0.155059067,-0.231279302
AGO3,geneExp,-0.282242168,-0.164989069,-0.163026379,-0.259285494,-0.238301739
AGO4,geneExp,-0.246357544,-0.136860238,-0.094719343,-0.193395217,-0.168530368
AGPAT1,geneExp,0.172947147,0.018785248,0.122888685,-0.139458029,0.107045071
AGPAT2,geneExp,0.466248811,0.078946664,0.229558226,0.511630823,0.027871537
AGPAT3,geneExp,0.125062381,0.022917675,0.228008141,0.010115898,0.059132741
AGPAT4,geneExp,-0.256105741,-0.158661988,-0.154139228,-0.282347107,-0.238528283
AGPAT5,geneExp,-0.099993516,-0.079687797,-0.11146025,-0.14322875,-0.208399728
AGPS,geneExp,-0.151559992,0.043118603,0.042721432,0.091879756,-0.006447824
AGR2,geneExp,6.667365279,1.626795154,3.118501439,5.552686758,0.189840818
AGR2___C11orf96,geneExp,-0.250030781,0.061032628,-0.083042047,-0.155957565,-0.226748689
AGRN,geneExp,0.465542434,0.334774271,1.736963245,0.970916039,3.422770231
AGT,geneExp,-0.250030781,-0.068558225,-0.175117032,1.365359225,-0.251327245
AGTPBP1,geneExp,-0.261191733,-0.146312743,-0.127167764,-0.238020923,-0.169549754
AGTR1,geneExp,-0.227002455,-0.175661259,-0.170983481,0.004275636,-0.252799701
AGTRAP,geneExp,-0.119207321,-0.096915753,-0.093685961,-0.155358566,0.187575521
AHCTF1,geneExp,-0.137573464,-0.009861194,-0.043359893,-0.066406676,-0.109066118
AHCY,geneExp,1.202872461,0.08321554,0.179438849,0.594742429,0.237978545
AHCYL1,geneExp,0.154448214,0.156472486,0.146473725,-0.060566393,0.360531519
AHCYL2,geneExp,0.95832019,0.298869978,0.077029962,0.039616793,1.044993284
AHDC1,geneExp,-0.196203845,-0.109417463,-0.031889276,-0.069701192,-0.056171252
AHI1,geneExp,-0.272776539,-0.151115235,-0.146802162,-0.212713065,-0.188011978
AHNAK,geneExp,0.134386726,1.113005503,3.855928071,1.168736642,4.360379784
AHNAK2,geneExp,0.048913518,-0.042792517,0.328763598,-0.27186456,0.245227508
AHR,geneExp,0.017267247,0.20381127,0.633510114,0.047703322,0.162657157
AHSA1,geneExp,0.682828026,0.054095711,0.058428958,0.158219282,-0.048016166
AHSA2,geneExp,-0.267690525,-0.160491508,-0.143908671,0.201197719,-0.220405848
AIDA,geneExp,-0.145757712,0.030169421,-0.058952707,-0.098740836,0.050578948
AIF1,geneExp,-0.235761707,-0.08166977,-0.110116844,-0.269019293,-0.124809992
AIF1L,geneExp,-0.297641473,-0.142043868,-0.147112186,-0.267072547,-0.053905954
AIFM1,geneExp,-0.083322697,-0.073284483,-0.087485622,0.001879619,-0.086526333
AIFM2,geneExp,-0.20736482,-0.101870698,-0.117350577,-0.03106552,-0.064892689
AIG1,geneExp,-0.165970351,-0.115287173,-0.136054914,-0.162546597,-0.173514034
AIM2,geneExp,-0.299054249,-0.158509535,-0.169950087,-0.28863664,-0.19016403
AIMP1,geneExp,-0.086134137,-0.090359987,-0.053477814,-0.021193952,-0.135909971
AIMP2,geneExp,0.051990561,-0.11147796,-0.137963589,-0.169246422,-0.216962575
AIP,geneExp,0.028710768,0.022612757,-0.082938701,0.106705067,-0.078597773
AJUBA,geneExp,-0.076682643,-0.150048016,-0.124997655,-0.237721401,-0.235470108
AK1,geneExp,-0.086995934,-0.04142038,-0.058964073,-0.232929388,-0.117334484
AK2,geneExp,0.687490209,0.148163432,0.091084058,0.215723531,0.217930602
AK3,geneExp,0.188496208,0.00241183,-0.047390111,-0.171531625,0.113953115
AK3___AK4,geneExp,-0.207082251,-0.173679286,-0.142565265,-0.268120794,-0.10555489
AK7,geneExp,-0.297782757,-0.170401396,-0.162406342,-0.272613308,-0.254158876
AK8,geneExp,-0.303010033,-0.17642356,-0.172946923,-0.28848689,-0.253366016
AK9,geneExp,-0.298347872,-0.16941041,-0.160236234,-0.250899465,-0.227201759
